Gender,Count,Rank
FEMALE,13,70
FEMALE,13,70
FEMALE,13,70
FEMALE,13,70
FEMALE,13,70
FEMALE,13,70
FEMALE,13,70
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,12,71
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,11,72
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,10,73
FEMALE,233,2
FEMALE,228,3
FEMALE,206,4
FEMALE,194,6
FEMALE,185,7
FEMALE,172,8
FEMALE,146,9
FEMALE,143,10
FEMALE,139,11
FEMALE,124,13
FEMALE,117,15
FEMALE,112,16
FEMALE,110,17
FEMALE,106,18
FEMALE,101,19
FEMALE,100,20
FEMALE,95,22
FEMALE,88,24
FEMALE,84,26
FEMALE,84,26
FEMALE,84,26
FEMALE,83,27
FEMALE,81,28
FEMALE,78,29
FEMALE,74,30
FEMALE,73,31
FEMALE,70,32
FEMALE,70,32
FEMALE,68,33
FEMALE,68,33
FEMALE,65,35
FEMALE,64,36
FEMALE,63,37
FEMALE,61,39
FEMALE,59,40
FEMALE,58,41
FEMALE,57,42
FEMALE,56,43
FEMALE,55,44
FEMALE,55,44
FEMALE,54,45
FEMALE,52,46
FEMALE,49,47
FEMALE,49,47
FEMALE,49,47
FEMALE,49,47
FEMALE,48,48
FEMALE,47,49
FEMALE,46,50
FEMALE,45,51
FEMALE,45,51
FEMALE,45,51
FEMALE,45,51
FEMALE,44,52
FEMALE,44,52
FEMALE,43,53
FEMALE,43,53
FEMALE,43,53
FEMALE,42,54
FEMALE,42,54
FEMALE,42,54
FEMALE,41,55
FEMALE,41,55
FEMALE,41,55
FEMALE,41,55
FEMALE,40,56
FEMALE,40,56
FEMALE,39,57
FEMALE,39,57
FEMALE,39,57
FEMALE,38,58
FEMALE,37,59
FEMALE,37,59
FEMALE,36,60
FEMALE,36,60
FEMALE,36,60
FEMALE,36,60
FEMALE,35,61
FEMALE,34,62
FEMALE,33,63
FEMALE,33,63
FEMALE,33,63
FEMALE,33,63
FEMALE,33,63
FEMALE,33,63
FEMALE,33,63
FEMALE,32,64
FEMALE,32,64
FEMALE,32,64
FEMALE,31,65
FEMALE,31,65
FEMALE,31,65
FEMALE,31,65
FEMALE,31,65
FEMALE,30,66
FEMALE,30,66
FEMALE,30,66
FEMALE,30,66
FEMALE,30,66
FEMALE,29,67
FEMALE,29,67
FEMALE,28,68
FEMALE,28,68
FEMALE,28,68
FEMALE,28,68
FEMALE,27,69
FEMALE,27,69
FEMALE,27,69
FEMALE,27,69
FEMALE,27,69
FEMALE,26,70
FEMALE,26,70
FEMALE,26,70
FEMALE,26,70
FEMALE,26,70
FEMALE,26,70
FEMALE,26,70
FEMALE,25,71
FEMALE,25,71
FEMALE,25,71
FEMALE,25,71
FEMALE,25,71
FEMALE,25,71
FEMALE,24,72
FEMALE,24,72
FEMALE,24,72
FEMALE,24,72
FEMALE,24,72
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,23,73
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,22,74
FEMALE,20,76
FEMALE,20,76
FEMALE,20,76
FEMALE,20,76
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,19,77
FEMALE,18,78
FEMALE,18,78
FEMALE,18,78
FEMALE,18,78
FEMALE,18,78
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,17,79
FEMALE,16,80
FEMALE,16,80
FEMALE,16,80
FEMALE,16,80
FEMALE,16,80
FEMALE,16,80
FEMALE,16,80
FEMALE,15,81
FEMALE,15,81
FEMALE,15,81
FEMALE,15,81
FEMALE,15,81
FEMALE,15,81
FEMALE,15,81
FEMALE,15,81
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,14,82
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,13,83
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,12,84
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,11,85
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
FEMALE,10,86
MALE,85,8
MALE,78,10
MALE,76,11
MALE,63,14
MALE,63,14
MALE,63,14
MALE,62,15
MALE,61,16
MALE,56,17
MALE,55,18
MALE,55,18
MALE,53,19
MALE,52,20
MALE,51,21
MALE,49,23
MALE,48,24
MALE,48,24
MALE,48,24
MALE,46,25
MALE,45,26
MALE,45,26
MALE,44,27
MALE,43,28
MALE,43,28
MALE,42,29
MALE,42,29
MALE,42,29
MALE,38,30
MALE,38,30
MALE,37,31
MALE,36,32
MALE,35,33
MALE,35,33
MALE,34,34
MALE,33,35
MALE,32,36
MALE,32,36
MALE,31,37
MALE,30,38
MALE,30,38
MALE,30,38
MALE,29,39
MALE,29,39
MALE,28,40
MALE,28,40
MALE,26,42
MALE,26,42
MALE,26,42
MALE,26,42
MALE,24,44
MALE,24,44
MALE,24,44
MALE,24,44
MALE,23,45
MALE,23,45
MALE,23,45
MALE,23,45
MALE,22,46
MALE,22,46
MALE,22,46
MALE,22,46
MALE,21,47
MALE,21,47
MALE,21,47
MALE,21,47
MALE,21,47
MALE,21,47
MALE,21,47
MALE,20,48
MALE,20,48
MALE,20,48
MALE,20,48
MALE,20,48
MALE,20,48
MALE,20,48
MALE,19,49
MALE,19,49
MALE,19,49
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,18,50
MALE,17,51
MALE,17,51
MALE,17,51
MALE,17,51
MALE,17,51
MALE,17,51
MALE,17,51
MALE,17,51
MALE,17,51
MALE,16,52
MALE,16,52
MALE,16,52
MALE,16,52
MALE,15,53
MALE,15,53
MALE,15,53
MALE,15,53
MALE,15,53
MALE,15,53
MALE,15,53
MALE,15,53
MALE,14,54
MALE,14,54
MALE,14,54
MALE,14,54
MALE,14,54
MALE,14,54
MALE,13,55
MALE,13,55
MALE,13,55
MALE,13,55
MALE,13,55
MALE,13,55
MALE,13,55
MALE,12,56
MALE,12,56
MALE,12,56
MALE,12,56
MALE,12,56
MALE,12,56
MALE,12,56
MALE,12,56
MALE,11,57
MALE,11,57
MALE,11,57
MALE,11,57
MALE,11,57
MALE,11,57
MALE,11,57
MALE,11,57
MALE,11,57
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,10,58
MALE,128,2
MALE,121,3
MALE,114,5
MALE,113,6
MALE,108,7
MALE,106,8
MALE,105,9
MALE,101,10
MALE,89,11
MALE,77,13
MALE,76,14
MALE,73,15
MALE,70,16
MALE,70,16
MALE,67,17
MALE,66,18
MALE,64,19
MALE,63,20
MALE,59,21
MALE,56,22
MALE,55,23
MALE,55,23
MALE,55,23
MALE,52,25
MALE,49,26
MALE,49,26
MALE,48,27
MALE,46,28
MALE,46,28
MALE,45,29
MALE,44,30
MALE,43,31
MALE,43,31
MALE,43,31
MALE,41,32
MALE,40,33
MALE,40,33
MALE,38,34
MALE,37,35
MALE,37,35
MALE,36,36
MALE,36,36
MALE,35,37
MALE,34,38
MALE,33,39
MALE,33,39
MALE,33,39
MALE,32,40
MALE,31,41
MALE,30,42
MALE,30,42
MALE,30,42
MALE,29,43
MALE,29,43
MALE,28,44
MALE,28,44
MALE,28,44
MALE,27,45
MALE,27,45
MALE,23,47
MALE,23,47
MALE,23,47
MALE,22,48
MALE,22,48
MALE,21,49
MALE,21,49
MALE,21,49
MALE,21,49
MALE,20,50
MALE,20,50
MALE,20,50
MALE,20,50
MALE,20,50
MALE,20,50
MALE,20,50
MALE,19,51
MALE,19,51
MALE,18,52
MALE,18,52
MALE,18,52
MALE,18,52
MALE,17,53
MALE,17,53
MALE,17,53
MALE,17,53
MALE,17,53
MALE,16,54
MALE,16,54
MALE,16,54
MALE,16,54
MALE,16,54
MALE,16,54
MALE,16,54
MALE,15,55
MALE,15,55
MALE,15,55
MALE,15,55
MALE,15,55
MALE,15,55
MALE,15,55
MALE,14,56
MALE,14,56
MALE,14,56
MALE,14,56
MALE,14,56
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,13,57
MALE,12,58
MALE,12,58
MALE,12,58
MALE,12,58
MALE,12,58
MALE,12,58
MALE,11,59
MALE,11,59
MALE,11,59
MALE,11,59
MALE,11,59
MALE,11,59
MALE,11,59
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,10,60
MALE,312,1
MALE,292,2
MALE,266,4
MALE,257,6
MALE,241,7
MALE,194,10
MALE,187,11
MALE,184,12
MALE,174,13
MALE,167,14
MALE,165,15
MALE,156,16
MALE,152,17
MALE,140,18
MALE,138,19
MALE,131,20
MALE,129,21
MALE,125,22
MALE,119,23
MALE,117,24
MALE,114,25
MALE,112,27
MALE,107,29
MALE,102,32
MALE,100,33
MALE,99,34
MALE,98,35
MALE,98,35
MALE,91,36
MALE,90,37
MALE,89,38
MALE,89,38
MALE,88,39
MALE,86,40
MALE,83,41
MALE,83,41
MALE,78,43
MALE,76,44
MALE,74,45
MALE,70,46
MALE,67,48
MALE,66,49
MALE,66,49
MALE,66,49
MALE,66,49
MALE,64,50
MALE,64,50
MALE,62,52
MALE,62,52
MALE,61,53
MALE,59,54
MALE,59,54
MALE,59,54
MALE,55,55
MALE,55,55
MALE,54,56
MALE,53,57
MALE,52,58
MALE,52,58
MALE,51,59
MALE,49,60
MALE,49,60
MALE,49,60
MALE,49,60
MALE,47,61
MALE,46,62
MALE,45,63
MALE,43,65
MALE,42,66
MALE,42,66
MALE,41,67
MALE,41,67
MALE,40,68
MALE,40,68
MALE,39,69
MALE,39,69
MALE,38,70
MALE,37,71
MALE,35,73
MALE,35,73
MALE,35,73
MALE,35,73
MALE,34,74
MALE,33,75
MALE,33,75
MALE,33,75
MALE,33,75
MALE,32,76
MALE,32,76
MALE,31,77
MALE,30,78
MALE,30,78
MALE,29,79
MALE,29,79
MALE,28,80
MALE,28,80
MALE,27,81
MALE,27,81
MALE,26,82
MALE,26,82
MALE,26,82
MALE,26,82
MALE,26,82
MALE,25,83
MALE,25,83
MALE,24,84
MALE,24,84
MALE,24,84
MALE,23,85
MALE,23,85
MALE,23,85
MALE,23,85
MALE,22,86
MALE,22,86
MALE,22,86
MALE,22,86
MALE,21,87
MALE,21,87
MALE,21,87
MALE,21,87
MALE,21,87
MALE,20,88
MALE,20,88
MALE,20,88
MALE,20,88
MALE,19,89
MALE,19,89
MALE,19,89
MALE,19,89
MALE,19,89
MALE,19,89
MALE,19,89
MALE,18,90
MALE,18,90
MALE,18,90
MALE,18,90
MALE,18,90
MALE,18,90
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,17,91
MALE,16,92
MALE,16,92
MALE,16,92
MALE,16,92
MALE,16,92
MALE,16,92
MALE,16,92
MALE,16,92
MALE,16,92
MALE,15,93
MALE,15,93
MALE,15,93
MALE,15,93
MALE,15,93
MALE,15,93
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,14,94
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,13,95
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,12,96
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,11,97
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,10,98
MALE,256,5
MALE,195,11
MALE,191,12
MALE,176,14
MALE,172,15
MALE,158,17
MALE,149,18
MALE,139,19
MALE,138,20
MALE,131,22
MALE,130,23
MALE,126,24
MALE,118,27
MALE,108,31
MALE,103,33
MALE,100,34
MALE,99,35
MALE,94,36
MALE,94,36
MALE,94,36
MALE,92,37
MALE,90,39
MALE,90,39
MALE,87,40
MALE,86,41
MALE,83,43
MALE,82,44
MALE,78,45
MALE,76,46
MALE,75,47
MALE,72,48
MALE,68,49
MALE,67,50
MALE,66,51
MALE,66,51
MALE,65,52
MALE,61,55
MALE,58,56
MALE,58,56
MALE,56,58
MALE,55,59
MALE,55,59
MALE,53,61
MALE,52,62
MALE,51,63
MALE,50,64
MALE,49,65
MALE,49,65
MALE,49,65
MALE,49,65
MALE,49,65
MALE,49,65
MALE,47,66
MALE,46,67
MALE,45,68
MALE,45,68
MALE,45,68
MALE,45,68
MALE,44,69
MALE,43,70
MALE,43,70
MALE,43,70
MALE,42,71
MALE,42,71
MALE,40,72
MALE,40,72
MALE,40,72
MALE,39,73
MALE,39,73
MALE,38,74
MALE,38,74
MALE,38,74
MALE,37,75
MALE,36,76
MALE,36,76
MALE,35,77
MALE,35,77
MALE,35,77
MALE,35,77
MALE,34,78
MALE,34,78
MALE,33,79
MALE,33,79
MALE,33,79
MALE,32,80
MALE,32,80
MALE,32,80
MALE,32,80
MALE,32,80
MALE,32,80
MALE,32,80
MALE,32,80
MALE,31,81
MALE,31,81
MALE,30,82
MALE,30,82
MALE,29,83
MALE,29,83
MALE,28,84
MALE,28,84
MALE,28,84
MALE,28,84
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,27,85
MALE,26,86
MALE,26,86
MALE,26,86
MALE,26,86
MALE,26,86
MALE,25,87
MALE,25,87
MALE,25,87
MALE,25,87
MALE,24,88
MALE,24,88
MALE,24,88
MALE,24,88
MALE,24,88
MALE,24,88
MALE,23,89
MALE,23,89
MALE,23,89
MALE,22,90
MALE,22,90
MALE,22,90
MALE,22,90
MALE,22,90
MALE,22,90
MALE,21,91
MALE,21,91
MALE,21,91
MALE,21,91
MALE,21,91
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,20,92
MALE,19,93
MALE,19,93
MALE,19,93
MALE,18,94
MALE,18,94
MALE,18,94
MALE,18,94
MALE,18,94
MALE,18,94
MALE,18,94
MALE,18,94
MALE,17,95
MALE,17,95
MALE,17,95
MALE,17,95
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,16,96
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,15,97
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,14,98
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,13,99
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,12,100
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,11,101
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
MALE,10,102
FEMALE,55,8
FEMALE,51,9
FEMALE,49,10
FEMALE,47,11
FEMALE,47,11
FEMALE,46,12
FEMALE,41,14
FEMALE,37,15
FEMALE,36,16
FEMALE,36,16
FEMALE,35,17
FEMALE,35,17
FEMALE,35,17
FEMALE,34,18
FEMALE,34,18
FEMALE,34,18
FEMALE,34,18
FEMALE,33,19
FEMALE,32,20
FEMALE,32,20
FEMALE,32,20
FEMALE,32,20
FEMALE,31,21
FEMALE,31,21
FEMALE,31,21
FEMALE,31,21
FEMALE,30,22
FEMALE,29,23
FEMALE,28,24
FEMALE,28,24
FEMALE,27,25
FEMALE,27,25
FEMALE,27,25
FEMALE,26,26
FEMALE,26,26
FEMALE,26,26
FEMALE,25,27
FEMALE,25,27
FEMALE,25,27
FEMALE,24,28
FEMALE,24,28
FEMALE,24,28
FEMALE,24,28
FEMALE,23,29
FEMALE,23,29
FEMALE,23,29
FEMALE,23,29
FEMALE,23,29
FEMALE,22,30
FEMALE,22,30
FEMALE,22,30
FEMALE,22,30
FEMALE,21,31
FEMALE,21,31
FEMALE,21,31
FEMALE,21,31
FEMALE,21,31
FEMALE,20,32
FEMALE,20,32
FEMALE,20,32
FEMALE,19,33
FEMALE,19,33
FEMALE,19,33
FEMALE,19,33
FEMALE,19,33
FEMALE,19,33
FEMALE,19,33
FEMALE,19,33
FEMALE,18,34
FEMALE,18,34
FEMALE,18,34
FEMALE,18,34
FEMALE,18,34
FEMALE,18,34
FEMALE,17,35
FEMALE,17,35
FEMALE,17,35
FEMALE,16,36
FEMALE,16,36
FEMALE,16,36
FEMALE,16,36
FEMALE,16,36
FEMALE,16,36
FEMALE,15,37
FEMALE,15,37
FEMALE,15,37
FEMALE,15,37
FEMALE,15,37
FEMALE,15,37
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,14,38
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,13,39
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,12,40
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,11,41
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,10,42
FEMALE,73,3
FEMALE,70,4
FEMALE,68,5
FEMALE,64,6
FEMALE,57,7
FEMALE,56,8
FEMALE,54,9
FEMALE,51,10
FEMALE,48,11
FEMALE,48,11
FEMALE,47,12
FEMALE,45,13
FEMALE,45,13
FEMALE,45,13
FEMALE,44,14
FEMALE,43,15
FEMALE,43,15
FEMALE,41,17
FEMALE,38,19
FEMALE,37,20
FEMALE,36,21
FEMALE,35,22
FEMALE,34,23
FEMALE,34,23
FEMALE,33,24
FEMALE,33,24
FEMALE,33,24
FEMALE,32,25
FEMALE,32,25
FEMALE,32,25
FEMALE,31,26
FEMALE,31,26
FEMALE,31,26
FEMALE,31,26
FEMALE,30,27
FEMALE,29,28
FEMALE,28,29
FEMALE,28,29
FEMALE,28,29
FEMALE,28,29
FEMALE,28,29
FEMALE,28,29
FEMALE,27,30
FEMALE,27,30
FEMALE,27,30
FEMALE,27,30
FEMALE,27,30
FEMALE,26,31
FEMALE,26,31
FEMALE,26,31
FEMALE,25,32
FEMALE,25,32
FEMALE,24,33
FEMALE,24,33
FEMALE,24,33
FEMALE,24,33
FEMALE,23,34
FEMALE,23,34
FEMALE,23,34
FEMALE,22,35
FEMALE,22,35
FEMALE,22,35
FEMALE,22,35
FEMALE,22,35
FEMALE,22,35
FEMALE,22,35
FEMALE,21,36
FEMALE,21,36
FEMALE,21,36
FEMALE,21,36
FEMALE,21,36
FEMALE,20,37
FEMALE,20,37
FEMALE,20,37
FEMALE,19,38
FEMALE,19,38
FEMALE,19,38
FEMALE,19,38
FEMALE,18,39
FEMALE,18,39
FEMALE,17,40
FEMALE,17,40
FEMALE,17,40
FEMALE,17,40
FEMALE,16,41
FEMALE,16,41
FEMALE,16,41
FEMALE,16,41
FEMALE,16,41
FEMALE,16,41
FEMALE,16,41
FEMALE,16,41
FEMALE,15,42
FEMALE,15,42
FEMALE,15,42
FEMALE,15,42
FEMALE,14,43
FEMALE,14,43
FEMALE,14,43
FEMALE,14,43
FEMALE,14,43
FEMALE,14,43
FEMALE,14,43
FEMALE,14,43
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,13,44
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,12,45
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,11,46
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,10,47
FEMALE,187,4
FEMALE,184,5
FEMALE,182,6
FEMALE,157,7
FEMALE,117,10
FEMALE,115,11
FEMALE,113,12
FEMALE,106,13
FEMALE,102,14
FEMALE,99,16
FEMALE,95,17
FEMALE,94,18
FEMALE,93,19
FEMALE,92,20
FEMALE,89,21
FEMALE,82,23
FEMALE,81,24
FEMALE,80,25
FEMALE,77,26
FEMALE,76,27
FEMALE,69,28
FEMALE,68,29
FEMALE,59,31
FEMALE,57,32
FEMALE,56,33
FEMALE,55,34
FEMALE,55,34
FEMALE,54,35
FEMALE,54,35
FEMALE,52,36
FEMALE,52,36
